Channel Group,Source,Domain,Date,Funnel,Campaign,Result type,Cost,Results,Result Rate,Cost per Result,Impressions,Clicks,CTR,Reach,Views,ThruPlays,Engagements,Engagement Rate,CPC,CPM,View Rate,CPV,CPE
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 34,"28,501",100.00%,€ 0.00,"28,501",0,0.00%,"28,501","29,810",220,587,2.10%, € -   ,€ 1.18,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 45,"36,053",100.00%,€ 0.00,"36,053",0,0.00%,"36,053","37,870",273,788,2.20%, € -   ,€ 1.26,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 91,"63,210",95.60%,€ 0.00,"66,088",0,0.00%,"63,210","68,658",140,"1,562",2.40%, € -   ,€ 1.38,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 56,"45,470",99.60%,€ 0.00,"45,637",1,0.00%,"45,470","47,768",295,905,2.00%,€ 56.15,€ 1.23,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 112,"82,822",98.10%,€ 0.00,"84,402",0,0.00%,"82,822","87,648",192,"1,771",2.10%, € -   ,€ 1.33,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 42,"35,675",99.80%,€ 0.00,"35,760",0,0.00%,"35,675","37,445",251,724,2.00%, € -   ,€ 1.17,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 151,"112,804",100.00%,€ 0.00,"112,804",0,0.00%,"112,804","117,208",280,"2,488",2.20%, € -   ,€ 1.34,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 98,"75,362",97.50%,€ 0.00,"77,278",0,0.00%,"75,362","80,859",541,"1,601",2.10%, € -   ,€ 1.27,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 37,"38,521",98.60%,€ 0.00,"39,075",1,0.00%,"38,521","37,811",238,"3,834",9.80%,€ 37.03,€ 0.95,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 36,"33,948",100.00%,€ 0.00,"33,948",0,0.00%,"33,948","32,761",228,"3,236",9.50%, € -   ,€ 1.07,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 147,"105,027",100.00%,€ 0.00,"105,027",0,0.00%,"105,027","109,511",263,"2,458",2.30%, € -   ,€ 1.40,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 97,"70,502",98.70%,€ 0.00,"71,446",1,0.00%,"70,502","74,990",478,"1,494",2.10%,€ 97.32,€ 1.36,0.60%,€ 0.00,€ 0.07
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 41,"31,060",100.00%,€ 0.00,"31,060",0,0.00%,"31,060","32,688",217,620,2.00%, € -   ,€ 1.32,0.70%,€ 0.00,€ 0.07
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 54,"38,821",98.90%,€ 0.00,"39,271",0,0.00%,"38,821","41,318",283,828,2.10%, € -   ,€ 1.38,0.70%,€ 0.00,€ 0.07
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 106,"75,156",100.00%,€ 0.00,"75,156",0,0.00%,"75,156","78,222",174,"1,762",2.30%, € -   ,€ 1.41,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 40,"29,515",96.60%,€ 0.00,"30,564",0,0.00%,"29,515","32,024",199,572,1.90%, € -   ,€ 1.30,0.60%,€ 0.00,€ 0.07
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 100,"70,571",98.20%,€ 0.00,"71,886",0,0.00%,"70,571","74,940",177,"1,672",2.30%, € -   ,€ 1.39,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 51,"38,148",99.40%,€ 0.00,"38,379",0,0.00%,"38,148","40,361",260,825,2.10%, € -   ,€ 1.34,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 104,"76,709",100.00%,€ 0.00,"76,709",1,0.00%,"76,709","80,363",201,"1,780",2.30%,€ 104.23,€ 1.36,0.30%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 69,"53,090",100.00%,€ 0.00,"53,090",0,0.00%,"53,090","55,841",393,"1,110",2.10%, € -   ,€ 1.29,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 32,"30,909",100.00%,€ 0.00,"30,915",0,0.00%,"30,909","29,647",168,"2,897",9.40%, € -   ,€ 1.02,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 100,"76,254",100.00%,€ 0.00,"76,254",0,0.00%,"76,254","79,058",169,"1,689",2.20%, € -   ,€ 1.32,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 32,"34,704",100.00%,€ 0.00,"34,704",0,0.00%,"34,704","34,104",258,"3,677",10.60%, € -   ,€ 0.92,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 45,"37,957",99.70%,€ 0.00,"38,071",0,0.00%,"37,957","39,426",105,789,2.10%, € -   ,€ 1.17,0.30%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 30,"24,975",100.00%,€ 0.00,"24,975",0,0.00%,"24,975","26,078",185,501,2.00%, € -   ,€ 1.19,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 37,"30,089",100.00%,€ 0.00,"30,089",0,0.00%,"30,089","31,384",184,622,2.10%, € -   ,€ 1.23,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 50,"40,490",99.80%,€ 0.00,"40,553",0,0.00%,"40,490","42,371",299,891,2.20%, € -   ,€ 1.23,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 36,"31,797",97.60%,€ 0.00,"32,566",0,0.00%,"31,797","34,144",236,652,2.00%, € -   ,€ 1.12,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 100,"83,799",99.60%,€ 0.00,"84,167",0,0.00%,"83,799","87,384",195,"1,969",2.30%, € -   ,€ 1.19,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 49,"43,542",100.00%,€ 0.00,"43,542",0,0.00%,"43,542","45,509",307,930,2.10%, € -   ,€ 1.12,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 29,"25,757",99.60%,€ 0.00,"25,871",0,0.00%,"25,757","27,057",157,509,2.00%, € -   ,€ 1.12,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 42,"34,541",94.90%,€ 0.00,"36,406",0,0.00%,"34,541","37,878",85,825,2.30%, € -   ,€ 1.16,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"33,884",96.10%,€ 0.00,"35,257",0,0.00%,"33,884","34,082",178,"3,084",8.70%, € -   ,€ 0.88,0.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 30,"39,257",100.00%,€ 0.00,"39,257",0,0.00%,"39,257","38,197",227,"3,276",8.30%, € -   ,€ 0.77,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 30,"32,093",97.80%,€ 0.00,"32,808",0,0.00%,"32,093","33,887",70,620,1.90%, € -   ,€ 0.92,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 30,"31,400",98.70%,€ 0.00,"31,813",0,0.00%,"31,400","33,138",204,602,1.90%, € -   ,€ 0.95,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 38,"37,923",97.80%,€ 0.00,"38,759",0,0.00%,"37,923","40,508",279,791,2.00%, € -   ,€ 0.99,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 49,"49,697",99.50%,€ 0.00,"49,942",0,0.00%,"49,697","52,031",339,"1,031",2.10%, € -   ,€ 0.97,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 98,"85,477",97.00%,€ 0.00,"88,141",0,0.00%,"85,477","91,267",246,"2,099",2.40%, € -   ,€ 1.11,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 38,"40,107",99.30%,€ 0.00,"40,389",0,0.00%,"40,107","42,027",243,780,1.90%, € -   ,€ 0.94,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 106,"100,381",100.00%,€ 0.00,"100,381",0,0.00%,"100,381","103,464",210,"2,222",2.20%, € -   ,€ 1.05,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 55,"55,426",100.00%,€ 0.00,"55,426",0,0.00%,"55,426","57,642",380,"1,173",2.10%, € -   ,€ 0.98,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 31,"34,429",100.00%,€ 0.00,"34,429",0,0.00%,"34,429","35,755",209,595,1.70%, € -   ,€ 0.90,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 21,"24,288",100.00%,€ 0.00,"24,288",0,0.00%,"24,288","24,995",45,474,2.00%, € -   ,€ 0.85,0.20%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 34,"46,854",97.60%,€ 0.00,"48,017",0,0.00%,"46,854","46,086",252,"4,512",9.40%, € -   ,€ 0.70,0.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 38,"42,214",99.70%,€ 0.00,"42,340",0,0.00%,"42,214","40,580",244,"3,603",8.50%, € -   ,€ 0.89,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 23,"21,964",99.70%,€ 0.00,"22,034",0,0.00%,"21,964","22,778",49,435,2.00%, € -   ,€ 1.06,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 35,"31,831",100.00%,€ 0.00,"31,831",0,0.00%,"31,831","33,080",206,610,1.90%, € -   ,€ 1.09,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 46,"40,891",100.00%,€ 0.00,"40,891",1,0.00%,"40,891","42,473",254,792,1.90%,€ 45.61,€ 1.12,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 61,"51,625",100.00%,€ 0.00,"51,625",0,0.00%,"51,625","53,773",359,"1,128",2.20%, € -   ,€ 1.18,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 114,"87,837",99.10%,€ 0.00,"88,616",0,0.00%,"87,837","91,341",206,"2,099",2.40%, € -   ,€ 1.29,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 9,"9,356",98.00%,€ 0.00,"9,548",0,0.00%,"9,356","10,189",41,465,4.90%, € -   ,€ 0.90,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 41,"34,897",100.00%,€ 0.00,"34,897",0,0.00%,"34,897","36,359",238,704,2.00%, € -   ,€ 1.17,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 9,"9,069",98.90%,€ 0.00,"9,173",0,0.00%,"9,069","9,762",35,512,5.60%, € -   ,€ 0.93,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 103,"79,362",96.30%,€ 0.00,"82,422",0,0.00%,"79,362","84,994",180,"1,996",2.40%, € -   ,€ 1.25,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 53,"43,464",100.00%,€ 0.00,"43,464",0,0.00%,"43,464","45,229",323,"1,004",2.30%, € -   ,€ 1.21,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 33,"33,956",98.60%,€ 0.00,"34,444",0,0.00%,"33,956","33,266",208,"3,000",8.70%, € -   ,€ 0.95,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 22,"18,914",96.80%,€ 0.00,"19,549",0,0.00%,"18,914","20,152",54,377,1.90%, € -   ,€ 1.10,0.30%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 33,"28,836",100.00%,€ 0.00,"28,836",0,0.00%,"28,836","30,013",196,583,2.00%, € -   ,€ 1.14,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 39,"33,559",99.10%,€ 0.00,"33,874",0,0.00%,"33,559","35,324",218,713,2.10%, € -   ,€ 1.14,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 102,"84,418",98.20%,€ 0.00,"85,934",0,0.00%,"84,418","88,850",221,"2,220",2.60%, € -   ,€ 1.19,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 51,"44,548",99.20%,€ 0.00,"44,913",1,0.00%,"44,548","46,722",283,973,2.20%,€ 50.65,€ 1.13,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 8,"9,277",100.00%,€ 0.00,"9,277",0,0.00%,"9,277","9,702",36,512,5.50%, € -   ,€ 0.89,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 30,"26,854",100.00%,€ 0.00,"26,854",0,0.00%,"26,854","28,181",185,557,2.10%, € -   ,€ 1.13,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 20,"19,124",100.00%,€ 0.00,"19,124",0,0.00%,"19,124","19,885",37,417,2.20%, € -   ,€ 1.06,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 33,"36,838",96.20%,€ 0.00,"38,293",0,0.00%,"36,838","38,119",323,"4,401",11.50%, € -   ,€ 0.86,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 12,"11,143",100.00%,€ 0.00,"11,143",0,0.00%,"11,143","12,993",177,"2,332",20.90%, € -   ,€ 1.06,1.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 5,"4,664",99.90%,€ 0.00,"4,667",0,0.00%,"4,664","4,885",9,109,2.30%, € -   ,€ 1.10,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 10,"8,374",100.00%,€ 0.00,"8,374",0,0.00%,"8,374","8,831",57,193,2.30%, € -   ,€ 1.17,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 39,"30,964",99.30%,€ 0.00,"31,169",0,0.00%,"30,964","32,505",222,657,2.10%, € -   ,€ 1.25,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 52,"39,351",98.00%,€ 0.00,"40,136",0,0.00%,"39,351","41,914",290,859,2.10%, € -   ,€ 1.30,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 102,"74,997",98.30%,€ 0.00,"76,277",0,0.00%,"74,997","79,018",197,"1,910",2.50%, € -   ,€ 1.34,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 8,"7,831",99.50%,€ 0.00,"7,872",0,0.00%,"7,831","8,134",34,442,5.60%, € -   ,€ 1.03,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 100,"77,771",100.00%,€ 0.00,"77,771",1,0.00%,"77,771","80,786",195,"1,881",2.40%,€ 99.82,€ 1.28,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 8,"7,747",98.10%,€ 0.00,"7,894",0,0.00%,"7,747","8,332",33,415,5.30%, € -   ,€ 1.03,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 36,"28,874",98.10%,€ 0.00,"29,427",0,0.00%,"28,874","30,881",193,597,2.00%, € -   ,€ 1.22,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 49,"39,386",97.40%,€ 0.00,"40,418",0,0.00%,"39,386","42,403",316,928,2.30%, € -   ,€ 1.22,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 38,"33,439",95.50%,€ 0.00,"35,010",0,0.00%,"33,439","36,636",218,691,2.00%, € -   ,€ 1.07,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 50,"44,171",97.80%,€ 0.00,"45,156",0,0.00%,"44,171","47,254",308,959,2.10%, € -   ,€ 1.12,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 100,"87,204",100.00%,€ 0.00,"87,204",0,0.00%,"87,204","90,661",219,"2,120",2.40%, € -   ,€ 1.14,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 14,"12,449",86.70%,€ 0.00,"14,364",0,0.00%,"12,449","15,801",71,789,5.50%, € -   ,€ 0.96,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 13,"14,844",94.40%,€ 0.00,"15,722",0,0.00%,"14,844","16,706",98,906,5.80%, € -   ,€ 0.82,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 90,"84,449",99.20%,€ 0.00,"85,109",0,0.00%,"84,449","88,527",238,"2,169",2.50%, € -   ,€ 1.06,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 45,"46,098",100.00%,€ 0.00,"46,098",0,0.00%,"46,098","48,217",326,"1,061",2.30%, € -   ,€ 0.99,0.70%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 36,"36,459",99.10%,€ 0.00,"36,808",0,0.00%,"36,459","38,512",255,768,2.10%, € -   ,€ 0.97,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 44,"42,795",98.90%,€ 0.00,"43,277",0,0.00%,"42,795","45,140",290,895,2.10%, € -   ,€ 1.01,0.60%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 58,"56,003",98.90%,€ 0.00,"56,629",0,0.00%,"56,003","59,261",430,"1,327",2.30%, € -   ,€ 1.03,0.70%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 115,"102,174",100.00%,€ 0.00,"102,174",0,0.00%,"102,174","106,070",292,"2,720",2.70%, € -   ,€ 1.13,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 16,"17,680",89.80%,€ 0.00,"19,684",0,0.00%,"17,680","20,640",122,"1,253",6.40%, € -   ,€ 0.81,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 15,"15,228",90.00%,€ 0.00,"16,918",0,0.00%,"15,228","17,514",92,"1,104",6.50%, € -   ,€ 0.90,0.50%,€ 0.00,€ 0.01
